[Item(weight=1, value=2), Item(weight=1, value=1)] 1
QAOA;WFQAOA;HQAOA
-0.603;-1.862;-1.720;
-0.365;-1.949;-1.484;
-1.663;-1.750;-0.790;
-1.467;-1.625;-1.668;
-0.375;-1.524;-1.729;
-0.375;-1.416;-1.262;
-1.006;-1.316;-1.160;
-0.950;-1.758;-1.575;
-0.264;-1.302;-1.426;
-0.387;-1.882;-1.689;
-1.500;-1.506;-1.241;
-1.044;-1.330;-1.897;
-0.267;-1.025;-0.926;
-0.453;-1.839;-1.344;
-0.807;-1.309;-1.158;
-0.132;-1.002;-1.194;
-0.312;-1.023;-1.393;
-1.808;-1.813;-1.105;
-0.245;-1.906;-1.429;
-0.848;-1.112;-1.200;
-0.878;-1.662;-1.344;
-0.665;-1.413;-0.939;
-0.929;-1.355;-1.385;
-0.366;-1.301;-1.573;
-0.673;-1.289;-1.038;
-0.488;-1.761;-1.704;
-0.343;-1.430;-1.215;
-0.334;-1.227;-1.323;
-0.766;-1.623;-0.984;
-0.581;-1.318;-1.363;
-1.664;-1.821;-1.423;
-0.246;-1.781;-1.450;
-0.582;-1.753;-1.529;
-0.724;-1.659;-1.774;
-0.229;-1.731;-1.196;
-0.634;-1.660;-0.940;
-0.940;-1.505;-1.051;
-1.042;-1.328;-1.200;
-0.696;-1.903;-1.270;
-0.209;-1.833;-1.055;
-1.062;-1.159;-1.522;
-1.806;-1.154;-1.708;
-0.828;-1.318;-1.356;
-0.766;-1.152;-1.235;
-1.894;-1.875;-1.491;
-0.242;-1.323;-1.635;
-1.424;-1.648;-1.447;
-0.396;-1.835;-0.764;
-0.767;-1.836;-0.870;
-1.612;-1.545;-1.820;
-0.795;-1.490;-0.992;
-1.198;-1.190;-1.418;
-1.317;-1.549;-1.543;
-0.916;-1.255;-1.372;
-1.398;-1.610;-1.640;
-1.071;-1.010;-1.312;
-0.752;-1.518;-1.804;
-0.355;-1.300;-0.934;
-0.704;-1.344;-1.437;
-0.158;-1.412;-1.626;
-0.807;-1.165;-1.568;
-1.188;-1.438;-1.687;
-1.095;-1.515;-1.570;
-0.575;-1.229;-0.934;
-0.230;-1.551;-1.154;
-0.138;-1.514;-0.789;
-0.956;-1.355;-0.967;
-1.731;-1.670;-1.354;
-1.372;-1.546;-0.968;
-0.225;-0.997;-1.890;
-0.907;-1.010;-0.835;
-0.439;-1.863;-0.604;
-1.110;-1.607;-1.439;
-1.097;-1.367;-1.003;
-1.471;-1.824;-1.269;
-0.252;-1.589;-1.495;
-0.516;-1.599;-0.964;
-0.153;-1.201;-1.777;
-0.892;-1.778;-1.611;
-0.110;-0.691;-1.474;
-0.036;-1.294;-0.898;
-0.866;-1.167;-1.434;
-0.010;-1.472;-1.422;
-0.653;-1.207;-0.887;
-1.723;-1.663;-0.774;
-0.782;-1.011;-1.471;
-0.372;-1.614;-1.453;
-0.698;-1.939;-1.640;
-0.717;-1.163;-1.114;
-0.636;-1.243;-1.322;
-0.944;-1.251;-1.725;
-0.148;-0.978;-1.490;
-0.797;-1.726;-1.255;
-1.829;-1.579;-1.343;
-0.783;-1.927;-1.546;
-0.375;-1.445;-1.434;
-1.789;-1.847;-1.466;
-0.776;-1.044;-1.491;
-0.211;-1.519;-1.300;
-0.267;-1.655;-1.341;
-0.530;-1.614;-0.989;
-1.177;-1.621;-1.770;
-0.284;-1.620;-1.862;
-1.879;-1.931;-1.890;
-0.937;-1.604;-1.720;
-0.680;-1.765;-1.406;
-0.167;-1.126;-1.826;
-0.965;-1.463;-1.735;
-1.377;-1.675;-1.581;
-0.421;-1.663;-1.714;
-0.763;-1.184;-1.329;
-1.830;-1.944;-1.307;
-1.243;-1.147;-1.053;
-1.484;-1.643;-1.765;
-0.456;-1.452;-1.184;
-0.588;-1.214;-1.850;
-0.263;-1.670;-1.426;
-0.261;-1.321;-1.072;
-1.281;-1.688;-1.332;
-0.395;-1.687;-1.409;
-1.530;-1.770;-1.836;
-0.988;-1.747;-1.293;
-0.894;-1.202;-1.098;
-1.725;-1.286;-1.063;
-1.380;-0.863;-1.544;
-0.010;-1.476;-0.949;
-0.732;-1.299;-1.814;
-1.306;-1.455;-1.471;
-0.294;-1.647;-1.230;
-1.064;-1.844;-1.623;
-1.443;-1.632;-1.179;
