[Item(weight=2, value=1), Item(weight=1, value=2), Item(weight=1, value=1)] 2
QAOA;WFQAOA;HQAOA
-0.703;-1.035;-0.910;
-0.597;-0.926;-0.871;
-0.365;-0.729;-0.808;
-0.240;-0.619;-0.577;
-0.637;-0.883;-0.783;
-0.262;-0.537;-0.899;
-0.285;-0.748;-0.613;
-0.173;-0.556;-0.574;
-0.425;-0.601;-1.305;
-0.495;-0.639;-0.398;
-0.601;-0.614;-0.691;
-0.339;-1.118;-1.000;
-0.706;-1.107;-0.805;
-0.475;-0.675;-0.612;
-0.448;-0.822;-0.834;
-0.325;-1.097;-0.776;
-0.330;-0.541;-0.479;
-0.709;-0.972;-0.917;
-0.321;-1.024;-0.879;
-0.177;-0.672;-0.562;
-0.546;-0.716;-0.744;
-0.210;-0.726;-0.610;
-0.299;-1.041;-0.922;
-0.032;-0.778;-0.512;
-0.081;-0.850;-0.589;
-0.244;-0.665;-0.582;
-0.770;-0.571;-0.699;
-0.828;-1.089;-0.713;
-0.244;-0.768;-0.397;
-0.579;-0.779;-0.519;
-0.650;-0.807;-0.644;
-0.128;-0.660;-0.481;
-0.382;-0.885;-0.836;
-0.429;-1.185;-0.694;
-0.507;-0.429;-0.904;
-0.161;-1.001;-0.859;
-0.319;-0.431;-0.529;
-0.456;-0.854;-0.463;
-0.430;-0.992;-0.758;
-0.421;-0.699;-0.698;
-0.284;-0.785;-0.507;
-0.172;-0.736;-0.965;
-0.393;-0.620;-0.474;
-0.592;-0.899;-0.955;
-0.354;-0.448;-0.469;
-0.397;-0.452;-0.742;
-0.387;-0.859;-0.483;
-0.113;-0.749;-0.735;
-0.383;-0.769;-0.570;
-0.120;-0.772;-0.459;
-0.437;-0.710;-0.659;
-0.341;-0.727;-0.402;
-0.468;-0.738;-1.008;
-0.446;-0.551;-0.596;
-0.300;-0.709;-0.474;
-0.366;-0.382;-0.878;
-0.373;-0.889;-0.500;
-0.239;-0.849;-0.909;
-0.508;-0.747;-0.771;
-0.119;-0.776;-0.426;
-0.373;-1.038;-0.875;
-0.174;-0.596;-0.416;
-0.225;-0.896;-0.628;
-0.463;-0.858;-0.480;
-0.313;-0.639;-0.624;
-0.351;-0.556;-0.682;
-0.543;-0.892;-0.710;
-0.394;-0.799;-0.448;
-0.258;-0.919;-0.583;
-0.217;-0.649;-0.526;
-0.316;-0.596;-1.143;
-0.879;-0.712;-0.573;
-0.096;-0.812;-0.571;
-0.528;-0.535;-0.583;
-0.324;-0.400;-0.672;
-0.254;-0.748;-0.458;
-0.784;-0.623;-0.605;
-0.105;-0.955;-0.745;
-0.392;-0.590;-0.535;
-0.138;-0.661;-0.785;
-0.095;-0.553;-0.959;
-0.396;-0.699;-0.479;
-0.113;-0.655;-1.053;
-0.430;-0.729;-0.870;
-0.593;-1.034;-0.605;
-0.470;-0.523;-0.684;
-0.165;-0.862;-0.975;
-0.236;-0.537;-0.546;
-0.478;-0.675;-0.702;
-0.837;-0.725;-0.842;
-0.270;-1.071;-0.785;
-0.476;-0.702;-0.719;
-0.202;-1.119;-0.535;
-0.703;-0.444;-0.748;
-0.413;-0.805;-0.709;
-0.710;-0.936;-0.919;
-0.392;-0.634;-0.531;
-0.413;-0.996;-0.612;
-0.493;-0.898;-0.538;
-0.169;-0.743;-0.703;
-0.653;-0.587;-0.595;
-0.142;-0.655;-1.169;
-0.730;-0.901;-0.955;
-0.186;-0.642;-0.797;
-0.502;-0.545;-0.742;
-0.294;-0.942;-1.241;
-0.188;-0.726;-0.719;
-0.104;-0.459;-0.421;
-0.235;-0.695;-0.586;
-0.344;-0.800;-0.875;
-0.341;-0.938;-0.763;
-0.880;-1.113;-1.000;
-0.388;-0.692;-0.496;
-0.097;-0.542;-0.511;
-0.301;-0.855;-0.743;
-0.577;-0.680;-0.560;
-0.459;-0.320;-0.650;
-0.790;-1.019;-0.926;
-0.237;-0.747;-0.489;
-0.378;-0.537;-0.493;
-0.225;-0.886;-0.506;
-0.292;-0.768;-0.921;
-0.255;-0.427;-0.544;
-0.352;-1.160;-0.780;
-0.222;-0.515;-0.602;
-0.239;-0.567;-0.424;
-0.207;-0.685;-0.595;
-0.337;-0.550;-0.644;
-0.163;-1.062;-0.826;
-0.146;-0.560;-1.023;
-0.372;-0.935;-0.619;
-0.386;-0.722;-0.429;
-0.312;-0.983;-0.790;
